row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
 ENSMUSG00000030990,9.76203046292366,1.0483226316333478,1.2335946987314392,0.849811232742314,0.39543004355411643,0.545332557369996
 ENSMUSG00000043923,1.7718560232414464,-1.789641274158365,2.1074366784393996,-0.8492028692808133,0.39576841695771625,0.5457011619485235
 ENSMUSG00000022664,6.773439067023137,1.449958172785294,1.7077189334845042,0.8490613673918436,0.3958471457578278,0.5457116901647066
 ENSMUSG00000020993,92.57805142472769,0.7426679028982411,0.8749429697162621,0.8488186414470913,0.3959822156127719,0.5457998719776688
 ENSMUSG00000058230,6.167792484895564,-1.1172574466248082,1.316752194240541,-0.8484948432299407,0.39616244313195514,0.5459502537667662
 ENSMUSG00000020109,12.172984179726498,-0.9276795455454263,1.0939368748091283,-0.8480192659263719,0.3964272413438532,0.5461435849830217
 ENSMUSG00000024181,115.84733105229874,-0.6707495641908342,0.7909900842449766,-0.847987323167375,0.39644503068335035,0.5461435849830217
 ENSMUSG00000031556,17.07294709420537,-1.0984352560134254,1.295870156978071,-0.8476429911581128,0.3966368242674189,0.546309754723974
 ENSMUSG00000063049,7.565352246570847,1.301524147181169,1.5366058426726268,0.8470123638977065,0.396988230011404,0.5466956680243159
 ENSMUSG00000030844,253.37104954371762,0.4371081179922062,0.5169203739830224,0.8456004831540312,0.3977756559325337,0.5476817820516823
 ENSMUSG00000010376,314.4792894459637,-0.33023702520996173,0.39067062169668054,-0.8453080597044743,0.3979388622424202,0.5478082328860864
 ENSMUSG00000031697,4.8449266213662705,-1.1828757330411135,1.3999294237764315,-0.844953833351258,0.3981366158030368,0.5478839481721245
 ENSMUSG00000037617,6.13894829043444,-1.5100763469780174,1.7869176135750993,-0.8450732901763706,0.3980699201554405,0.5478839481721245
 ENSMUSG00000021607,134.4091084109064,-0.550696286855373,0.6522775856096558,-0.8442667646484601,0.3985203536596607,0.5483137183530302
 ENSMUSG00000086795,7.864200192605828,1.5356137374663776,1.8192045579673646,0.8441127363830657,0.39860641123962876,0.5483338373970233
 ENSMUSG00000026869,38.53631893858792,-0.7758647105730634,0.9193319749041671,-0.8439440069012514,0.39870069542160413,0.5483652639412709
 ENSMUSG00000038705,15.446832524485338,-0.85920948023466,1.0182609273639316,-0.8438008934104708,0.3987806761930101,0.5483770101142146
 ENSMUSG00000027540,218.6351367585459,0.45904643500077463,0.5448134456182844,0.8425754516389062,0.3994659251204306,0.5491415351711548
 ENSMUSG00000028514,63.520873720945055,-0.4650253733776092,0.5519256243519955,-0.8425507946357552,0.39947972021830747,0.5491415351711548
 ENSMUSG00000016833,44.661399041668055,-0.43580421545013254,0.5175619212820138,-0.842032996497568,0.3997694840730091,0.5492447753256521
 ENSMUSG00000030960,26.91004253690668,0.9790184813559258,1.1626731409114284,0.8420410233167215,0.39976499123842313,0.5492447753256521
 ENSMUSG00000065782,2.3132108885440723,-2.279421282591102,2.7067464578762386,-0.8421258947096126,0.3997174882103842,0.5492447753256521
 ENSMUSG00000032411,3.8045743864550676,1.3298170475641264,1.5805458378389214,0.8413656951464209,0.4001430974428671,0.5496597022139312
 ENSMUSG00000039263,36.51774580339919,0.9733683347066099,1.15800720043223,0.8405546479704936,0.4005974747185932,0.5500869795956925
 ENSMUSG00000097154,8.50018404444884,1.0610881746573315,1.2622089689868423,0.8406596694595289,0.40053862050463107,0.5500869795956925
 ENSMUSG00000000171,176.43883744758577,0.6525848756831817,0.7768338796304202,0.8400571766947779,0.40087632902574794,0.5502172168797154
 ENSMUSG00000006304,1261.6220273527335,-0.20502253428207004,0.2440739135100614,-0.8400018311404608,0.4009073598238989,0.5502172168797154
 ENSMUSG00000022263,10.318970623733115,-0.8090251356055036,0.9629033903680411,-0.8401934645762104,0.40079992214198645,0.5502172168797154
 ENSMUSG00000002580,37.64428466866577,0.4766636611259489,0.5676353498049386,0.8397356882191163,0.4010565993156132,0.550323642536047
 ENSMUSG00000038503,98.54719164220931,-0.7110220436295626,0.8470495670839651,-0.8394101965925229,0.4012391639040782,0.550475750156873
 ENSMUSG00000028232,25.696071530366833,-1.0316130019832912,1.22958453662801,-0.8389931487040067,0.4014731542779697,0.5506983438594881
 ENSMUSG00000022890,462.7593614358708,-0.24366905540340014,0.2905939067663558,-0.8385208696041782,0.40173823174413575,0.5509634923830599
 ENSMUSG00000015461,7.028485200779542,-0.9815746463066144,1.1711704262567821,-0.8381142695379175,0.40196652945708417,0.5511781136321147
 ENSMUSG00000019738,16.60949338983626,0.9995222907407196,1.1933597731691488,0.8375699543536111,0.40227227322866194,0.5514200446089292
 ENSMUSG00000038342,80.73394901986028,-0.5719547140097757,0.6828948120101902,-0.837544383045102,0.4022866401524236,0.5514200446089292
 ENSMUSG00000037876,268.0602141470024,-0.39813009004380506,0.475979721516567,-0.8364433862335199,0.40290551340588493,0.552169741278981
 ENSMUSG00000025231,6.039154699669059,-1.3112042718585457,1.5689439630840434,-0.8357240938555488,0.40331013753141065,0.5526256008016973
 ENSMUSG00000049411,3.212454946526856,1.5272458192019451,1.828772260040532,0.8351208362970772,0.4036496760947609,0.552992131662214
 ENSMUSG00000034163,185.80829743730402,-0.5222398332143184,0.6254426361546516,-0.8349923766392952,0.403722000656191,0.5529925191000932
 ENSMUSG00000019082,8.856224963019315,1.0439149352334491,1.2505559737802228,0.8347606641531349,0.4038524776037173,0.553072545599667
 ENSMUSG00000029714,45.802392017185966,0.4522553238374296,0.5419768501369031,0.8344550578556817,0.40402460264024725,0.5532095700796537
 ENSMUSG00000028578,14.511284347192264,-1.260783673136261,1.5121126607561113,-0.8337895091135757,0.4043996080779184,0.5536242895677014
 ENSMUSG00000029265,63.10334953663861,-0.7793429562927283,0.9352149331992382,-0.83333031651527,0.4046584628831002,0.5538798789391365
 ENSMUSG00000025899,14.69103284612912,1.0529267443737038,1.2639279874582643,0.8330591258534594,0.404811384280567,0.5539904057296546
 ENSMUSG00000103216,121.99950075277162,0.5425420657012948,0.651531184756943,0.8327184920606568,0.40500351284236497,0.5541545391404623
 ENSMUSG00000024082,6.953485508580699,1.2863217355220766,1.54510766348484,0.8325126888704333,0.40511961896357596,0.5542146132889697
 ENSMUSG00000040414,6.270481442065772,1.30687621849394,1.5707784281090755,0.8319927210021437,0.40541305315067605,0.5545172123992498
 ENSMUSG00000039789,2.022694563047996,2.2067353757227917,2.653762338139493,0.8315497375209175,0.40566314279649035,0.554760428310326
 ENSMUSG00000006423,22.852438560445602,-0.8436040067064411,1.0171142305625331,-0.8294093046361871,0.40687283815951686,0.5562248337600099
 ENSMUSG00000020386,206.63542690003757,-0.5977624317912822,0.7207179286420807,-0.8293985872080892,0.40687890067254495,0.5562248337600099
 ENSMUSG00000083012,3.71640947687306,1.3989153945861312,1.6882346384445601,0.8286261653030703,0.4073159774140035,0.5567231913514763
 ENSMUSG00000024654,7.2945558021650605,1.5174557994204474,1.8316337942040026,0.8284711737806237,0.4074037134415714,0.5567439744307463
 ENSMUSG00000026447,1.8230197317159702,2.5496271172414846,3.0790223822589757,0.8280638464767861,0.4076343428568863,0.5569599885670095
 ENSMUSG00000034473,3.7218962649485117,-1.3354171193133846,1.613109591190832,-0.8278526930879824,0.40775392888693063,0.5570242317380458
 ENSMUSG00000025917,127.90739829469403,-0.6876370018233459,0.8313859303555352,-0.8270972321233337,0.40818195291961235,0.5574023929507033
 ENSMUSG00000031508,183.3292874684572,0.5545040131708335,0.6704949888426843,0.8270069462084149,0.40823312440932713,0.5574023929507033
 ENSMUSG00000042642,4.264673404589462,-1.3326174426072481,1.6114271423375663,-0.8269796428240177,0.4082485999438319,0.5574023929507033
 ENSMUSG00000079610,4.24904870405542,1.166185675264648,1.410551305411576,0.8267587792025572,0.40837379809784097,0.5574741728968571
 ENSMUSG00000002812,52.609859489682286,-0.6695400924421967,0.8102851079753169,-0.8263018607304731,0.4086328782383366,0.5575329077742808
 ENSMUSG00000028278,2.450312093234722,2.145900334242087,2.5970034524538423,0.8262986066554823,0.40863472370220216,0.5575329077742808
 ENSMUSG00000030180,465.52591061765474,0.35491933063692366,0.4294907740649821,0.8263724207105418,0.4085928632040186,0.5575329077742808
 ENSMUSG00000047343,2.5286251466823306,1.719140233364318,2.080967862718945,0.8261253160912003,0.40873300809980784,0.5575678994444864
 ENSMUSG00000024544,4.687490927648211,-1.8053348087784722,2.188823077372064,-0.8247970461577854,0.40948682395602437,0.5584969546351178
 ENSMUSG00000002332,3.0407099576488723,1.9369467752308909,2.349125237800447,0.8245395962986246,0.40963302675703483,0.5584978887010656
 ENSMUSG00000042705,3.9660852221349137,2.039562924277651,2.473237275341656,0.8246531558505252,0.4095685337731351,0.5584978887010656
 ENSMUSG00000028651,92.28603194457385,-0.6332913627741459,0.768189852125,-0.8243943356219923,0.4097155323146694,0.558511174932943
 ENSMUSG00000029465,66.87868056991391,-0.6474524151465199,0.7859991388411474,-0.8237317105729957,0.4100920172378319,0.5589251286075281
 ENSMUSG00000026426,9.361931401491313,1.026619252913305,1.2478653235266286,0.8227003616159044,0.41067840964569746,0.5595256429606628
 ENSMUSG00000027459,3.4841659427054377,-2.1265472519422137,2.5844617327872266,-0.8228201737190465,0.4106102627145273,0.5595256429606628
 ENSMUSG00000021908,2.3823721362526027,-0.7022080123974264,0.8537027826156349,-0.8225438954830999,0.4107674148324892,0.5595475911719942
 ENSMUSG00000042626,19.16689808940398,1.0300645542737508,1.252698119300785,0.8222767627756151,0.41091939876960043,0.5596263196020436
 ENSMUSG00000056305,20.274636004206393,-0.7072984587101053,0.860265709983199,-0.8221860414777185,0.41097102183386136,0.5596263196020436
 ENSMUSG00000023020,222.29639924156723,0.3858227797159971,0.4694921025411765,0.8217875820012516,0.4111978024924807,0.5598358162348851
 ENSMUSG00000025745,34.56415967773624,0.6326737591882428,0.7700525895397764,0.8215981191185417,0.4113056601327845,0.5598833564779666
 ENSMUSG00000022400,261.7258936147277,-0.29546419253353967,0.3600365314093762,-0.820650591696721,0.4118453215347108,0.5605185617199362
 ENSMUSG00000056735,7.274020261295015,0.9762464608550024,1.1900796114070717,0.8203202974805635,0.4120335382961153,0.5606753128808688
 ENSMUSG00000025858,37.94917210553321,0.7341846649722947,0.89527974307113245,0.8200617412092632,0.4121809110836919,0.5607764398224777
 ENSMUSG00000034341,143.2037977507225,0.5364997103125032,0.6546610547533152,0.8195076007914711,0.4124968671919764,0.561106849648345
 ENSMUSG00000021112,5.083980173847067,-1.1954038714939197,1.4595865287848946,-0.8190017158414672,0.41278543463160156,0.5613998930248358
 ENSMUSG00000057572,36.13061460108598,0.6724758480612357,0.8214144651120843,0.8186803089345092,0.41296883403144924,0.5615498263995402
 ENSMUSG00000076911,31.928480979920167,-0.5276355575169941,0.6446401206827314,-0.8184963060601642,0.41307385044077405,0.5615931413360576
 ENSMUSG00000047565,5.60099456158644,-1.2082514116095262,1.4770076208206633,-0.8180400659938306,0.4133343096766006,0.5618477352713983
 ENSMUSG00000001052,178.85529427147898,-0.5597311659872287,0.6850917291523418,-0.8170163821416722,0.41391906613732854,0.5625429801115676
 ENSMUSG00000028936,305.8527622469522,-0.15507252514591216,0.18994789289663916,-0.8163950796247866,0.4142742098829033,0.5629259754047028
 ENSMUSG00000042198,33.45348944816086,0.7867161516505002,0.9639464299999017,0.8161409463911604,0.4144195273217923,0.5630237684463855
 ENSMUSG00000038213,54.49587551289219,0.6038197573326582,0.7402371043313476,0.815711281965642,0.41466528485957627,0.5632579590483291
 ENSMUSG00000024072,49.7161321835019,0.6624970861514735,0.8133143329830113,0.8145646268418977,0.4153215652235609,0.5638630520548028
 ENSMUSG00000028706,26.553856819819032,0.7505941663161584,0.92148556630326806,0.8145479362496406,0.41533112250102333,0.5638630520548028
 ENSMUSG00000030846,152.3794337387518,-0.4975799167704512,0.6107692204829983,-0.8146774593142782,0.41525695910643773,0.5638630520548028
 ENSMUSG00000038648,1.6681807572620448,-2.5042038217659166,3.077315536641924,-0.8137624471550269,0.41578105198797793,0.5643740680919043
 ENSMUSG00000000290,607.2587412213787,0.3437447683013529,0.42253931236089926,0.8135213890057019,0.4159191882009688,0.5644617554156005
 ENSMUSG00000005893,87.03465523199313,0.5935254528811714,0.7305967006657784,0.8123845239655522,0.41657102365755155,0.5652464517580635
 ENSMUSG00000029713,113.5826905147101,0.5112809094917573,0.6296102115541065,0.8120594299602139,0.41675753102902435,0.5653995772673721
 ENSMUSG00000040651,157.76447784529492,0.5282063547985822,0.6511702430602146,0.8111647613322193,0.4172710592267872,0.565996227359042
 ENSMUSG00000097194,3.288905657227622,-1.1262240009056017,1.3888740469354344,-0.8108899459894345,0.41742887452545163,0.5661102545684393
